ID,TOTAL_TOPICS,UNIQUE_TOPICS,PAGE_SIMILARITY,PAGE_VARIANCE,BOOLEAN_PAGE_VARIANCE,ROBOT
YrSowGoBCue8G08Ed23s,0,0,NaN,NaN,NaN,0
SrSowGoBCue8G08EYWz4,35,500,14.28571429,100.2040816,0.020979552,0
o7SowGoBCue8G08Ea2xS,5,10,2,0,0,1
ZLSowGoBCue8G08Ed23s,197,500,2.538071066,30.8059747,0.1868777,0
ZbSowGoBCue8G08Ed23s,1,1,1,0,0,0
fbSowGoBCue8G08Ed23s,21,18,0.857142857,1.975308642,0.18039574,0
frSowGoBCue8G08Ed23s,2,2,1,0,0,0
f7SowGoBCue8G08Ed23s,15,6,0.4,0,1.23E-15,0
cLSowGoBCue8G08ETmfT,5,6,1.2,0,0,1
g7SowGoBCue8G08Ed23s,15,6,0.4,0,0,0
hLSowGoBCue8G08Ed23s,15,500,33.33333333,0,0,0
hbSowGoBCue8G08Ed23s,61,500,8.196721311,83.84693878,0.037451634,0
h7SowGoBCue8G08Ed23s,295,500,1.694915254,44.54385488,0.162156845,0
jLSowGoBCue8G08Ed23s,293,73,0.249146758,2.581824355,0.146364518,0
j7SowGoBCue8G08Ed23s,5,500,100,0,0,0
qLSowGoBCue8G08ENmQP,201,500,2.487562189,87.57067271,0.159147323,1
ZrSowGoBCue8G08EYWz4,244,500,2.049180328,76.20848197,0.174059033,0
mbSowGoBCue8G08Ed23t,89,500,5.617977528,92.37098692,0.156512893,0
mrSowGoBCue8G08Ed23t,79,500,6.329113924,63.1799308,0.109975278,0
nLSowGoBCue8G08Ed23t,0,0,NaN,NaN,NaN,0
n7SowGoBCue8G08Ed23t,45,500,11.11111111,0,0,0
oLSowGoBCue8G08Ed23t,156,500,3.205128205,85.3276644,0.121691143,0
obSowGoBCue8G08Ed23t,147,500,3.401360544,101.1296296,0.10491432,0
orSowGoBCue8G08Ed23t,3,1,0.333333333,0,0,0
pLSowGoBCue8G08Ed23t,458,500,1.091703057,52.57788108,0.155907403,0
I7SowGoBCue8G08EYWv2,80,500,6.25,122.2947846,0.08503211,0
pbSowGoBCue8G08Ed23t,11,3,0.272727273,0.734693878,0.1161093,0
prSowGoBCue8G08Ed23t,0,0,NaN,NaN,NaN,0
TrSowGoBCue8G08EE2Fa,9,10,1.111111111,2.222222222,0.24253567,1
p7SowGoBCue8G08Ed23t,3,3,1,0,0,0
qLSowGoBCue8G08Ed23t,3,3,1,0,0,0
qbSowGoBCue8G08Ed23t,9,3,0.333333333,0,1.97E-16,0
rLSowGoBCue8G08Ed23t,158,68,0.430379747,2.659465021,0.157822278,0
sLSowGoBCue8G08Ed23t,90,19,0.211111111,2.478002378,0.138802518,0
vLSowGoBCue8G08Ed23t,0,0,NaN,NaN,NaN,0
yLSowGoBCue8G08Ed23t,12,4,0.333333333,1,0.109812936,0
yrSowGoBCue8G08Ed23t,320,500,1.5625,102.4396386,0.149356699,0
7LSowGoBCue8G08Efm3W,147,500,3.401360544,124.643424,0.104931976,0
7bSowGoBCue8G08Efm3W,50,500,10,0,0,0
7rSowGoBCue8G08Efm3W,266,500,1.879699248,53.2648283,0.135601755,0
8LSowGoBCue8G08Efm3W,0,0,NaN,NaN,NaN,1
8bSowGoBCue8G08Efm3W,15,500,33.33333333,0,0,0
8rSowGoBCue8G08Efm3W,1,1,1,0,0,0
tbSowGoBCue8G08Ea2xS,306,500,1.633986928,51.28721559,0.157958576,0
97SowGoBCue8G08Efm3W,15,500,33.33333333,0,0,0
BbSowGoBCue8G08Efm7W,0,0,NaN,NaN,NaN,0
DbSowGoBCue8G08Efm7W,0,0,NaN,NaN,NaN,0
DrSowGoBCue8G08Efm7W,374,500,1.336898396,41.43049164,0.172541404,0
D7SowGoBCue8G08Efm7W,36,500,13.88888889,35.23469388,0.151461643,0
ELSowGoBCue8G08Efm7W,485,500,1.030927835,66.76578836,0.140740157,0
ErSowGoBCue8G08Efm7W,385,500,1.298701299,91.52439212,0.147524147,0
E7SowGoBCue8G08Efm7W,1,1,1,0,0,0
FLSowGoBCue8G08Efm7W,0,0,NaN,NaN,NaN,0
F7SowGoBCue8G08Efm7W,0,0,NaN,NaN,NaN,0
D7SowGoBCue8G08EYWz4,22,500,22.72727273,110.8888889,0.055777108,0
GbSowGoBCue8G08Efm7W,201,500,2.487562189,35.63548483,0.166498034,0
GrSowGoBCue8G08Efm7W,414,500,1.207729469,91.50484765,0.141217796,0
G7SowGoBCue8G08Efm7W,18,500,27.77777778,124.9166667,0.104582745,0
L7SowGoBCue8G08Efm7W,5,2,0.4,0.48,0.120480474,0
QrSowGoBCue8G08Efm7W,9,3,0.333333333,0,0,0
RLSowGoBCue8G08Efm7W,131,500,3.816793893,47.089375,0.159787589,0
irSowGoBCue8G08Ea2xS,183,500,2.732240437,124.1103131,0.129032287,0
R7SowGoBCue8G08Ed23s,11,3,0.272727273,0.1875,0.014380264,0
RrSowGoBCue8G08Efm7W,4,1,0.25,0,0,0
cbSowGoBCue8G08ETmfT,7,7,1,1.75,0.096716878,1
BLSowGoBCue8G08Ea21S,13,500,38.46153846,110.2222222,0.035429829,0
SLSowGoBCue8G08Efm7W,100,500,5,0,0,0
TLSowGoBCue8G08Efm7W,0,0,NaN,NaN,NaN,1
DLSowGoBCue8G08EYWz4,90,500,5.555555556,62.41142857,0.158121348,0
UbSowGoBCue8G08Efm7W,82,500,6.097560976,109.3303571,0.127778086,0
UrSowGoBCue8G08Efm7W,62,27,0.435483871,2.595,0.149889771,0
W7SowGoBCue8G08Efm7W,80,500,6.25,25.35147392,0.123436877,0
bbSowGoBCue8G08EV2lG,2,2,1,0,0,1
XLSowGoBCue8G08Efm7W,11,500,45.45454545,110.8888889,0.055777108,0
XbSowGoBCue8G08Efm7W,12,500,41.66666667,124.75,0.062749247,0
XrSowGoBCue8G08Efm7W,155,500,3.225806452,54.55796671,0.179794519,0
ZrSowGoBCue8G08EE2Fa,116,500,4.310344828,97.75761773,0.151102951,1
ZLSowGoBCue8G08Efm7W,6,2,0.333333333,0,0,1
aLSowGoBCue8G08Efm7W,2,2,1,0,0,1
bLSowGoBCue8G08Efm7W,2,2,1,0,0,1
cbSowGoBCue8G08Efm7W,0,0,NaN,NaN,NaN,1
9rSowGoBCue8G08Efm7X,2,2,1,0,0,1
AbSowGoBCue8G08Efm_X,2,2,1,0,0,1
ArSowGoBCue8G08Efm_X,0,0,NaN,NaN,NaN,1
BrSowGoBCue8G08Efm_X,33,500,15.15151515,110.4444444,0.041609945,0
CrSowGoBCue8G08Efm_X,53,500,9.433962264,38.0992,0.189593611,0
DrSowGoBCue8G08Efm_X,20,500,25,0,0,0
D7SowGoBCue8G08Efm_X,13,500,38.46153846,110.4444444,0.067727585,0
FLSowGoBCue8G08Efm_X,5,500,100,0,0,0
GLSowGoBCue8G08Efm_X,6,3,0.5,0,1.11E-16,0
HrSowGoBCue8G08Efm_X,0,0,NaN,NaN,NaN,0
sLSowGoBCue8G08Ea2xS,5,500,100,0,0,0
I7SowGoBCue8G08Efm_X,44,500,11.36363636,66.50887574,0.130236065,0
JrSowGoBCue8G08Efm_X,32,500,15.625,43.02479339,0.167288882,0
J7SowGoBCue8G08Efm_X,65,500,7.692307692,0,0,0
KLSowGoBCue8G08Efm_X,261,500,1.915708812,16.56070557,0.147188863,0
PLSowGoBCue8G08EiW9n,4,4,1,0,0,0
PbSowGoBCue8G08EiW9n,10,500,50,0,0,0
PrSowGoBCue8G08EiW9n,5,500,100,0,0,0
VLSowGoBCue8G08EiW9n,986,500,0.507099391,117.3015287,0.145427225,0
VrSowGoBCue8G08EiW9n,39,500,12.82051282,115.4710744,0.058081947,0
RbSowGoBCue8G08ENmMM,0,0,NaN,NaN,NaN,1
X7SowGoBCue8G08EiW9n,439,500,1.138952164,114.48384,0.145040493,0
YbSowGoBCue8G08EiW9n,16,500,31.25,119.92,0.099150275,0
YrSowGoBCue8G08EiW9n,29,500,17.24137931,123.3333333,0.09628997,0
Y7SowGoBCue8G08EiW9n,154,500,3.246753247,81.31481481,0.107247801,0
ZrSowGoBCue8G08EiW9n,150,500,3.333333333,62.5639317,0.138646981,0
aLSowGoBCue8G08EiW9n,1,1,1,0,0,0
tLSowGoBCue8G08ENmIL,5,500,100,0,0,1
abSowGoBCue8G08EiW9n,177,500,2.824858757,83.13997934,0.12712433,0
cbSowGoBCue8G08EiW9n,106,500,4.716981132,121.1272295,0.096920386,0
crSowGoBCue8G08EiW9n,51,500,9.803921569,77.87301587,0.162073384,0
dbSowGoBCue8G08EiW9n,5,500,100,0,0,0
eLSowGoBCue8G08EiW9n,24,500,20.83333333,71.19444444,0.140526887,1
g7SowGoBCue8G08EiW9n,10,500,50,0,0,0
qrSowGoBCue8G08Ed23t,99,37,0.373737374,1.426592798,0.100100885,0
hLSowGoBCue8G08EiW9n,80,500,6.25,20.27662722,0.147784334,0
hrSowGoBCue8G08EiW9n,12,3,0.25,0,3.33E-16,0
h7SowGoBCue8G08EiW9n,50,500,10,21.078125,0.118266393,0
iLSowGoBCue8G08EiW9n,16,5,0.3125,0.691358025,0.096406415,0
jbSowGoBCue8G08EiW9n,15,4,0.266666667,0.75,0.052710207,0
jrSowGoBCue8G08EiW9n,165,500,3.03030303,124.9177694,0.102390607,0
j7SowGoBCue8G08EiW9n,6,1,0.166666667,0,0,0
kLSowGoBCue8G08EiW9n,7,500,71.42857143,110.8888889,0.055777108,0
4rSowGoBCue8G08EV2pK,17,500,29.41176471,120,0.101409985,0
kbSowGoBCue8G08EiW9n,66,500,7.575757576,123.8933333,0.062704903,0
DLSowGoBCue8G08Ea21S,79,500,6.329113924,49.26530612,0.154071237,0
P7SowGoBCue8G08Ed23s,0,0,NaN,NaN,NaN,0
krSowGoBCue8G08EiW9n,4,1,0.25,0,0,0
k7SowGoBCue8G08EiW9n,14,500,35.71428571,70.08333333,0.146342465,0
lLSowGoBCue8G08EiW9o,335,500,1.492537313,62.974848,0.173022595,0
mbSowGoBCue8G08EiW9o,97,59,0.608247423,3.648834019,0.144613106,0
m7SowGoBCue8G08EiW9o,12,500,41.66666667,124.875,0.09412437,0
nLSowGoBCue8G08EiW9o,180,500,2.777777778,57.44979188,0.142506467,0
obSowGoBCue8G08EiW9o,0,0,NaN,NaN,NaN,0
G7SowGoBCue8G08EV2pI,8,500,62.5,93.5625,0.047061935,0
pLSowGoBCue8G08EiW9o,8,500,62.5,124.25,0.046811185,0
pbSowGoBCue8G08EiW9o,35,17,0.485714286,1.933673469,0.163492139,0
qLSowGoBCue8G08EiW9o,4,2,0.5,0,0,0
qrSowGoBCue8G08EiW9o,5,500,100,0,0,0
q7SowGoBCue8G08EiW9o,54,9,0.166666667,1.194706994,0.113158689,0
o7SnwGoBCue8G08E_WCX,1802,500,0.277469478,73.22810816,0.18140686,1
OrSowGoBCue8G08EYWz4,154,500,3.246753247,95.05469388,0.046228215,0
rLSowGoBCue8G08EiW9o,4,1,0.25,0,0,0
r7SowGoBCue8G08EiW9o,459,500,1.089324619,13.94105831,0.147620408,0
sLSowGoBCue8G08EiW9o,23,7,0.304347826,1.06122449,0.073251308,0
sbSowGoBCue8G08EiW9o,9,500,55.55555556,124,0.039858558,0
tbSowGoBCue8G08EiW9o,162,500,3.086419753,83.12239583,0.120167772,0
trSowGoBCue8G08EiW9o,213,500,2.34741784,90.96929066,0.171685924,0
uLSowGoBCue8G08EiW9o,112,500,4.464285714,28.99918367,0.128727647,0
0rSowGoBCue8G08Ea2xS,7,3,0.428571429,0.416666667,0.065849024,0
y7SowGoBCue8G08EpW_I,134,500,3.731343284,79.77882798,0.156170727,0
zbSowGoBCue8G08EpW_I,18,7,0.388888889,1.68,0.083733929,0
0bSowGoBCue8G08EpW_I,4,4,1,0,0,0
0rSowGoBCue8G08EpW_I,12,7,0.583333333,1.277777778,0.142543775,0
nbSowGoBCue8G08Ed23t,0,0,NaN,NaN,NaN,0
07SowGoBCue8G08EpW_I,30,500,16.66666667,0,0,0
1rSowGoBCue8G08EpW_I,8,5,0.625,1.111111111,0.09141394,0
1bSowGoBCue8G08EpW_I,1272,500,0.393081761,49.4918297,0.167777182,0
27SowGoBCue8G08EpW_I,90,500,5.555555556,124.688,0.113587554,0
3LSowGoBCue8G08EpW_I,44,500,11.36363636,32.26666667,0.104673955,0
7bSowGoBCue8G08ETmXR,0,0,NaN,NaN,NaN,1
9bSowGoBCue8G08EpW_I,80,500,6.25,40.25347222,0.133194451,0
97SowGoBCue8G08EpW_I,15,500,33.33333333,0,0,0
#NAME?,11,2,0.181818182,0.138888889,0.01936736,0
#NAME?,4,2,0.5,0,0,1
BLSowGoBCue8G08EpXDI,2,2,1,0,0,1
_bSowGoBCue8G08EpW_I,2,2,1,0,0,1
ALSowGoBCue8G08EpXDI,4,2,0.5,0,0,1
ArSowGoBCue8G08EpXDI,2,2,1,0,0,1
B7SowGoBCue8G08EpXDI,0,0,NaN,NaN,NaN,1
CrSowGoBCue8G08EpXDI,0,0,NaN,NaN,NaN,0
DbSowGoBCue8G08EpXDI,31,3,0.096774194,0.488888889,0.074835536,0
DrSowGoBCue8G08EpXDI,10,10,1,1.875,0.171510758,1
ELSowGoBCue8G08EpXDI,811,500,0.616522811,51.56214497,0.164287449,0
EbSowGoBCue8G08EpXDI,166,122,0.734939759,4.802172929,0.139370254,0
ErSowGoBCue8G08EpXDI,95,500,5.263157895,98.47666667,0.140579352,0
A7SowGoBCue8G08ETmbR,5,5,1,0,0,1
E7SowGoBCue8G08EpXDI,16,500,31.25,119.52,0.053385597,0
FrSowGoBCue8G08EpXDI,66,500,7.575757576,89.34911243,0.167068235,0
GbSowGoBCue8G08EpXDI,72,34,0.472222222,2.578125,0.154498595,0
ILSowGoBCue8G08EpXDI,25,500,20,0,0,0
IbSowGoBCue8G08EpXDI,0,0,NaN,NaN,NaN,0
IrSowGoBCue8G08EpXDI,65,500,7.692307692,56.61328125,0.12215746,0
sbSowGoBCue8G08Ea2xS,60,500,8.333333333,118.0634921,0.13479573,0
I7SowGoBCue8G08EpXDI,18,500,27.77777778,33.5255102,0.124219611,0
JLSowGoBCue8G08EpXDI,0,0,NaN,NaN,NaN,0
JrSowGoBCue8G08EpXDI,0,0,NaN,NaN,NaN,1
J7SowGoBCue8G08EpXDI,15,500,33.33333333,111.0833333,0.093700023,0
JLSowGoBCue8G08Efm_X,2,2,1,0,0,0
M7SowGoBCue8G08EpXDI,0,0,NaN,NaN,NaN,0
OrSowGoBCue8G08EpXDI,0,0,NaN,NaN,NaN,0
KbSowGoBCue8G08EpXDI,10,500,50,0,0,0
QrSowGoBCue8G08EpXDI,15,6,0.4,0,0,0
Q7SowGoBCue8G08EpXDI,10,6,0.6,0,0,0
RLSowGoBCue8G08EpXDI,10,500,50,0,0,0
RrSowGoBCue8G08EpXDI,3,3,1,0,0,0
R7SowGoBCue8G08EpXDI,0,0,NaN,NaN,NaN,0
SLSowGoBCue8G08EpXDI,10,11,1.1,0,0,0
SbSowGoBCue8G08EpXDI,5,500,100,0,0,0
SrSowGoBCue8G08EpXDI,4,4,1,0,0,1
TLSowGoBCue8G08EpXDI,30,500,16.66666667,68.75,0.022544614,0
TrSowGoBCue8G08EpXDI,168,500,2.976190476,99.41683424,0.155147411,0
T7SowGoBCue8G08EpXDI,6,2,0.333333333,0,0,0
ULSowGoBCue8G08EpXDI,46,500,10.86956522,84.95408163,0.122961028,0
YLSowGoBCue8G08EpXDI,77,500,6.493506494,107.7451524,0.081338521,0
crSowGoBCue8G08ErHCk,2,2,1,0,0,0
c7SowGoBCue8G08ErHCk,0,0,NaN,NaN,NaN,0
dLSowGoBCue8G08ErHCk,0,0,NaN,NaN,NaN,0
dbSowGoBCue8G08ErHCk,115,27,0.234782609,1.329488658,0.109641906,0
drSowGoBCue8G08ErHCk,41,500,12.19512195,44,0.168641625,0
d7SowGoBCue8G08ErHCk,60,500,8.333333333,123.3580247,0.101381664,0
ibSowGoBCue8G08ErHCk,3,1,0.333333333,0,0,0
irSowGoBCue8G08ErHCk,61,51,0.836065574,4.728395062,0.145266427,0
i7SowGoBCue8G08ErHCk,5,3,0.6,0.25,0.019173687,0
jLSowGoBCue8G08ErHCk,20,8,0.4,1.388888889,0.075889064,0
jrSowGoBCue8G08ErHCk,15,7,0.466666667,0,0,0
j7SowGoBCue8G08ErHCk,2,1,0.5,0,0,0
qLSowGoBCue8G08EYWv3,1,1,1,0,0,1
lrSowGoBCue8G08ErHCk,122,500,4.098360656,39.27030404,0.189795027,0
l7SowGoBCue8G08ErHCk,226,500,2.212389381,53.27584775,0.162583525,0
DbSowGoBCue8G08Ea21T,225,89,0.395555556,3.44921875,0.145864821,0
mLSowGoBCue8G08ErHCk,0,0,NaN,NaN,NaN,0
qbSowGoBCue8G08ENmQP,363,500,1.377410468,82.42540528,0.159107795,1
rbSowGoBCue8G08ErHCk,142,88,0.61971831,3.697798929,0.165462813,0
sbSowGoBCue8G08ErHCk,0,0,NaN,NaN,NaN,1
vLSowGoBCue8G08ErHCk,135,500,3.703703704,105.9383451,0.133167009,0
GLSowGoBCue8G08EYWz4,13,4,0.307692308,0.5625,0.039532655,0
c7SowGoBCue8G08EiW9n,760,500,0.657894737,26.71927894,0.15401944,0
vrSowGoBCue8G08ErHCk,484,500,1.033057851,35.10352584,0.169726258,0
xrSowGoBCue8G08ErHCk,15,6,0.4,0,0,0
0rSowGoBCue8G08ErHCk,80,500,6.25,39.9744,0.160031776,0
1LSowGoBCue8G08ErHCk,7,500,71.42857143,124.5,0.055609997,0
1bSowGoBCue8G08ErHCk,45,14,0.311111111,1.238095238,0.124140828,0
1rSowGoBCue8G08ErHCk,39,500,12.82051282,110.4444444,0.041609942,0
17SowGoBCue8G08ErHCk,2,1,0.5,0,1.88E-12,0
2LSowGoBCue8G08ErHCk,10,3,0.3,0.666666667,0.105358439,0
ELSowGoBCue8G08Efm_X,10,500,50,0,0,0
2bSowGoBCue8G08ErHCk,9,500,55.55555556,124,0.039858539,0
GbSowGoBCue8G08Efm_X,3,3,1,0,0,0
2rSowGoBCue8G08ErHCk,79,500,6.329113924,68.6592,0.156210531,0
3LSowGoBCue8G08ErHCk,0,0,NaN,NaN,NaN,0
3bSowGoBCue8G08ErHCk,21,500,23.80952381,79.36,0.025509467,0
3rSowGoBCue8G08ErHCk,12,3,0.25,0,0,0
37SowGoBCue8G08ErHCk,13,500,38.46153846,49.28395062,0.024789826,0
4LSowGoBCue8G08ErHCk,5,500,100,0,0,0
47SowGoBCue8G08ErHCk,134,500,3.731343284,67.07851852,0.161785429,0
5rSowGoBCue8G08ErHCk,20,500,25,0,0,0
B7SowGoBCue8G08Efm_X,135,500,3.703703704,115.3333333,0.067467354,0
1rSowGoBCue8G08Ea2xS,52,500,9.615384615,107.8398438,0.15290835,0
4rSowGoBCue8G08Ea2xS,15148,500,0.033007658,73.03210066,0.17303755,1
67SowGoBCue8G08ErHCk,345,500,1.449275362,45.90241992,0.171390229,0
7LSowGoBCue8G08ErHCk,9,3,0.333333333,0.244897959,0.023051111,0
ubSowGoBCue8G08EiW9o,100,500,5,90.00111111,0.120199636,0
7bSowGoBCue8G08ErHCk,41,500,12.19512195,26.4265928,0.229807153,0
8LSowGoBCue8G08ErHCk,113,500,4.424778761,50.53469686,0.166135721,0
8bSowGoBCue8G08ErHCk,20,500,25,0,0,0
crSowGoBCue8G08ETmfT,15,17,1.133333333,3.777777778,0.086378429,1
RbSowGoBCue8G08Efm7W,281,500,1.779359431,69.6184375,0.136617298,0
2LSowGoBCue8G08EYWv3,1,1,1,0,0,1
97SowGoBCue8G08ErHCk,6,2,0.333333333,0,0,0
#NAME?,11,500,45.45454545,93.375,0.0417075,0
#NAME?,20,500,25,0,0,0
-7SowGoBCue8G08ErHCk,444,500,1.126126126,18.36832976,0.115069387,0
A7SowGoBCue8G08EtXEm,222,500,2.252252252,20.73886814,0.150776228,0
B7SowGoBCue8G08EtXEn,554,500,0.902527076,121.8872266,0.123193804,0
lrSowGoBCue8G08ENmQO,74,500,6.756756757,86.2654321,0.048030362,0
CLSowGoBCue8G08EtXEn,145,500,3.448275862,50.46928166,0.170303884,0
C7SowGoBCue8G08EtXEn,5,500,100,0,0,0
DLSowGoBCue8G08EtXEn,10,500,50,0,0,0
DbSowGoBCue8G08EtXEn,17,500,29.41176471,80.24,0.075139372,0
DrSowGoBCue8G08EtXEn,8,500,62.5,93.5625,0.047061935,0
D7SowGoBCue8G08EtXEn,6,500,83.33333333,124.75,0.062749247,0
RrSowGoBCue8G08ENmMM,0,0,NaN,NaN,NaN,1
ELSowGoBCue8G08EtXEn,43,500,11.62790698,105.31,0.08890034,0
EbSowGoBCue8G08EtXEn,12,4,0.333333333,0,0,0
ErSowGoBCue8G08EtXEn,2,2,1,0,0,0
Z7SowGoBCue8G08EE2Fa,146,500,3.424657534,66.16162571,0.169416494,1
H7SowGoBCue8G08EtXEn,64,500,7.8125,70.39930556,0.158294756,0
ILSowGoBCue8G08EtXEn,891,500,0.561167228,33.72049411,0.169543359,0
M7SowGoBCue8G08EtXEn,224,500,2.232142857,65.43891912,0.165056332,0
NLSowGoBCue8G08EtXEn,45,500,11.11111111,0,0,0
RrSowGoBCue8G08EtXEn,123,500,4.06504065,91.17867036,0.133972484,0
NLSowGoBCue8G08EpXDI,14,500,35.71428571,70.02777778,0.131438877,0
KrSowGoBCue8G08EpXDI,11,500,45.45454545,69.61111111,0.086746662,0
R7SowGoBCue8G08EtXEn,94,500,5.319148936,72.13714286,0.17127244,0
NrSowGoBCue8G08EYWz4,20,500,25,0,0,0
Z7SowGoBCue8G08EYWz4,73,500,6.849315068,99.59090909,0.100890465,0
TLSowGoBCue8G08EtXEn,7,3,0.428571429,0.416666667,0.065849024,0
O7SowGoBCue8G08EpXDI,16,500,31.25,61.87755102,0.127152966,0
TbSowGoBCue8G08EtXEn,44,500,11.36363636,121.2708333,0.077790581,0
VrSowGoBCue8G08EtXEn,26,500,19.23076923,86.64197531,0.103520748,0
YLSowGoBCue8G08EtXEn,4,1,0.25,0,0,0
YbSowGoBCue8G08EtXEn,125,500,4,87.23214286,0.095089129,0
YrSowGoBCue8G08EtXEn,78,48,0.615384615,2.474505723,0.201154322,0
ZLSowGoBCue8G08EtXEn,29,500,17.24137931,101.7142857,0.053682865,0
ZbSowGoBCue8G08EtXEn,0,0,NaN,NaN,NaN,0
Z7SowGoBCue8G08EtXEn,27,500,18.51851852,110.5277778,0.052968814,0
cLSowGoBCue8G08EtXEn,16,500,31.25,93.5625,0.047061935,0
cbSowGoBCue8G08EtXEn,12,2,0.166666667,0,0,0
crSowGoBCue8G08EtXEn,76,500,6.578947368,122.9678639,0.119253427,0
c7SowGoBCue8G08EtXEn,266,500,1.879699248,89.14244512,0.14122809,0
dLSowGoBCue8G08EtXEn,8,500,62.5,124.25,0.076193533,0
47SowGoBCue8G08EV2pK,4,4,1,0,0,0
JbSowGoBCue8G08EpXDI,0,0,NaN,NaN,NaN,0
dbSowGoBCue8G08EtXEn,39,500,12.82051282,115.4710744,0.058081947,0
drSowGoBCue8G08EtXEn,42,500,11.9047619,100.1322314,0.106904776,0
d7SowGoBCue8G08EtXEn,15,5,0.333333333,0,0,0
e7SowGoBCue8G08EtXEn,26,500,19.23076923,62.73469388,0.114118223,0
gLSowGoBCue8G08Ed23s,130,500,3.846153846,79.72967864,0.185474151,0
lbSowGoBCue8G08EtXEn,45,500,11.11111111,102.1887755,0.086531597,0
lrSowGoBCue8G08EtXEn,156,500,3.205128205,119.7090319,0.111030082,0
t7SowGoBCue8G08EvXE1,558,500,0.896057348,32.13686938,0.158802796,0
uLSowGoBCue8G08EvXE1,264,500,1.893939394,115.428355,0.143197665,0
JbSowGoBCue8G08Efm_X,29,20,0.689655172,4.204081633,0.086822484,0
urSowGoBCue8G08EvXE1,18,8,0.444444444,0.9375,0.022514557,0
GLSowGoBCue8G08Efm7W,0,0,NaN,NaN,NaN,0
A7SowGoBCue8G08ETmnV,2,2,1,0,0,1
u7SowGoBCue8G08EvXE1,34,500,14.70588235,121.8367347,0.053500091,0
vLSowGoBCue8G08EvXE1,23,500,21.73913043,98.97520661,0.049784526,0
07SowGoBCue8G08ErHCk,31,500,16.12903226,124.82,0.085305936,0
vbSowGoBCue8G08EvXE1,6,2,0.333333333,0,1.97E-16,0
vrSowGoBCue8G08EvXE1,191,500,2.617801047,76.26777778,0.166840694,0
17SowGoBCue8G08EvXE1,75,500,6.666666667,0,0,0
2LSowGoBCue8G08EvXE1,3,3,1,0,0,0
2rSowGoBCue8G08EvXE1,88,48,0.545454545,1.87345679,0.127152471,0
27SowGoBCue8G08EvXE1,60,500,8.333333333,108.4764543,0.153109578,0
3LSowGoBCue8G08EvXE1,8,2,0.25,0.46875,0.117656713,0
C7SowGoBCue8G08Efm_X,76,500,6.578947368,123.8553719,0.107706584,0
3bSowGoBCue8G08EvXE1,902,500,0.554323725,85.17253731,0.153054092,0
37SowGoBCue8G08EvXE1,0,0,NaN,NaN,NaN,1
5bSowGoBCue8G08EvXE1,81,500,6.172839506,28.96366782,0.133896401,0
5rSowGoBCue8G08EvXE1,18,500,27.77777778,93.9375,0.065789525,0
6rSowGoBCue8G08EvXE1,220,500,2.272727273,33.20447451,0.158683623,0
7LSowGoBCue8G08EvXE1,253,500,1.976284585,15.36882716,0.095317499,0
77SowGoBCue8G08EvXE1,3,1,0.333333333,0,0,0
8LSowGoBCue8G08EvXE1,0,0,NaN,NaN,NaN,1
8rSowGoBCue8G08EvXE1,1,1,1,0,0,0
87SowGoBCue8G08EvXE1,1,1,1,0,0,1
EbSowGoBCue8G08Efm_X,18,500,27.77777778,93.1875,0.05714515,0
9rSowGoBCue8G08EvXE1,10,500,50,0,0,0
GrSowGoBCue8G08Efm_X,3,3,1,0,0,0
5LSowGoBCue8G08ErHCk,15,500,33.33333333,0,0,0
R7SowGoBCue8G08EV2lG,4,4,1,1,0.109812932,1
_bSowGoBCue8G08EvXE1,74,500,6.756756757,54.484375,0.025682172,0
_rSowGoBCue8G08EvXE1,5,500,100,0,0,0
_7SowGoBCue8G08EvXE1,48,500,10.41666667,44.73,0.016852028,0
rbSowGoBCue8G08EiW9o,19,500,26.31578947,41.95041322,0.123529978,0
ALSowGoBCue8G08EvXI1,9,3,0.333333333,0,3.95E-16,0
AbSowGoBCue8G08EvXI1,16,500,31.25,93.5625,0.047061935,0
ArSowGoBCue8G08EvXI1,143,500,3.496503497,25.16213152,0.14947354,0
BLSowGoBCue8G08EvXI1,15,500,33.33333333,0,0,0
BbSowGoBCue8G08EvXI1,45,8,0.177777778,1.305555556,0.104002725,0
B7SowGoBCue8G08EvXI1,15,500,33.33333333,0,0,0
CLSowGoBCue8G08EvXI1,251,500,1.992031873,124.8678633,0.102587627,0
CbSowGoBCue8G08EvXI1,4,1,0.25,0,0,0
CrSowGoBCue8G08EvXI1,3,3,1,0,0,1
DbSowGoBCue8G08EvXI1,3,3,1,0,0,1
GLSowGoBCue8G08EvXI1,3,3,1,0,0,1
HLSowGoBCue8G08EvXI1,0,0,NaN,NaN,NaN,1
JLSowGoBCue8G08EvXI1,0,0,NaN,NaN,NaN,1
MbSowGoBCue8G08EvXI1,0,0,NaN,NaN,NaN,1
OrSowGoBCue8G08EvXI1,0,0,NaN,NaN,NaN,1
QrSowGoBCue8G08EvXI1,0,0,NaN,NaN,NaN,1
TrSowGoBCue8G08EvXI1,3,3,1,0,0,1
UrSowGoBCue8G08EvXI1,15,500,33.33333333,0,0,0
U7SowGoBCue8G08EvXI1,8,500,62.5,111.1111111,0.105283328,0
VLSowGoBCue8G08EvXI1,45,500,11.11111111,124.0118343,0.084513852,0
17SowGoBCue8G08Ea2xS,144,500,3.472222222,71.28117914,0.157377494,0
